epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8172268867492676,0.9597486257553101,0.4944404065608978,0.8375880122184753,0.7995798587799072,0.886904776096344,0.9818755388259888,0.3267930746078491,0.9042288661003113,0.8654761910438538
1,0.8897058963775635,0.9830313920974731,0.3019564151763916,0.8981817960739136,0.8821428418159485,0.913095235824585,0.9897125363349915,0.2380179762840271,0.9233576655387878,0.9035714268684387
2,0.8966386318206787,0.9849218726158142,0.2828618288040161,0.9051188826560974,0.8878151178359985,0.9190475940704346,0.9904240369796753,0.22401700913906097,0.9283110499382019,0.9095237851142883
3,0.901260495185852,0.987215518951416,0.25615623593330383,0.9076005816459656,0.895588219165802,0.9416666626930237,0.9928773045539856,0.19349953532218933,0.94344162940979,0.9333333373069763
4,0.9176470637321472,0.9898061752319336,0.2275034636259079,0.9240614175796509,0.9100840091705322,0.9214285612106323,0.993063747882843,0.19585400819778442,0.926682710647583,0.9178571701049805
5,0.9273109436035156,0.9916560053825378,9.999999747378752e-06,0.2028830349445343,0.9330633282661438,0.9195378422737122,0.938095211982727,0.9945195317268372,0.16545319557189941,0.9480048418045044,0.9333333373069763
6,0.936344563961029,0.9937340021133423,9.999999747378752e-06,0.1749347448348999,0.9406905174255371,0.9329832196235657,0.9464285969734192,0.9941520094871521,0.16061118245124817,0.9496402740478516,0.9428571462631226
7,0.9439075589179993,0.995571494102478,9.999999747378752e-06,0.1491326242685318,0.9479940533638,0.9382352828979492,0.9404761791229248,0.995265781879425,0.1555580347776413,0.9411764740943909,0.9333333373069763
8,0.9422268867492676,0.9949396252632141,9.999999747378752e-06,0.1542908102273941,0.9463186860084534,0.9369747638702393,0.9595237970352173,0.9960269927978516,0.13658882677555084,0.959475576877594,0.9583333134651184
9,0.9470587968826294,0.996117115020752,9.999999747378752e-06,0.13980147242546082,0.9503171443939209,0.944327712059021,0.9464285969734192,0.994746744632721,0.15469475090503693,0.9507803320884705,0.9428571462631226
10,0.953151285648346,0.9966295957565308,9.999999747378752e-06,0.13129304349422455,0.9555837512016296,0.9491596817970276,0.9416666626930237,0.9958482980728149,0.13761965930461884,0.944844126701355,0.938095211982727
11,0.9586134552955627,0.997795820236206,9.999999747378752e-06,0.11067835986614227,0.9607097506523132,0.9554621577262878,0.9523809552192688,0.9967840909957886,0.12164580076932907,0.9555822610855103,0.9476190209388733
12,0.9571428298950195,0.9968204498291016,9.999999747378752e-06,0.12111923843622208,0.9600844979286194,0.9550420045852661,0.9547619223594666,0.9966288805007935,0.12145959585905075,0.9568345546722412,0.949999988079071
13,0.9611344337463379,0.9976792335510254,9.999999747378752e-06,0.10561024397611618,0.9640743732452393,0.9584033489227295,0.9547619223594666,0.9968888759613037,0.11639800667762756,0.958184003829956,0.9547619223594666
